contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,polarity_data,possibly_sensitive,retweet_count,retweeted,retweeted_status,source,text,truncated,tweets_ago,user,pos_sent,neg_sent,neu_sent,compound,user_screen_name
,,Thu Jun 28 13:00:23 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yguYXaIv0d', 'expanded_url': 'https://twitter.com/i/web/status/1012319800226443270', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",,0,False,,1012319800226443270,1012319800226443270,,,,,,False,en,,"{'neg': 0.09, 'neu': 0.676, 'pos': 0.234, 'compound': 0.6369}",False,1,False,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Narcissists might be irritating attention seekers - but they are also *annoyingly* likely to be successful, accordi… https://t.co/yguYXaIv0d",True,0,"{'id': 19701628, 'id_str': '19701628', 'name': 'BBC', 'screen_name': 'BBC', 'location': 'TV. Radio. Online', 'description': 'Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.', 'url': 'http://t.co/9Yv7DJ1Pmu', 'entities': {'url': {'urls': [{'url': 'http://t.co/9Yv7DJ1Pmu', 'expanded_url': 'http://www.bbc.co.uk', 'display_url': 'bbc.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1405586, 'friends_count': 180, 'listed_count': 10009, 'created_at': 'Thu Jan 29 08:30:16 +0000 2009', 'favourites_count': 3567, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 25328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19701628/1529736836', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",0.234,0.09,0.676,0.6369,BBC
,,Thu Jun 28 12:02:08 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1010196688273858560, 'id_str': '1010196688273858560', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1010196688273858560/img/v4OZmNN4zlrQRRtF.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1010196688273858560/img/v4OZmNN4zlrQRRtF.jpg', 'url': 'https://t.co/x8hOifrjWI', 'display_url': 'pic.twitter.com/x8hOifrjWI', 'expanded_url': 'https://twitter.com/BBC100women/status/1011175606657089536/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1011175606657089536, 'source_status_id_str': '1011175606657089536', 'source_user_id': 801001852171157504, 'source_user_id_str': '801001852171157504'}]}","{'media': [{'id': 1010196688273858560, 'id_str': '1010196688273858560', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1010196688273858560/img/v4OZmNN4zlrQRRtF.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1010196688273858560/img/v4OZmNN4zlrQRRtF.jpg', 'url': 'https://t.co/x8hOifrjWI', 'display_url': 'pic.twitter.com/x8hOifrjWI', 'expanded_url': 'https://twitter.com/BBC100women/status/1011175606657089536/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1011175606657089536, 'source_status_id_str': '1011175606657089536', 'source_user_id': 801001852171157504, 'source_user_id_str': '801001852171157504', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 60000, 'variants': [{'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1010196688273858560/vid/720x720/ZMRXFpze15GcU5QU.mp4?tag=2'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1010196688273858560/vid/480x480/znTYQj1uNCpbhHa6.mp4?tag=2'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1010196688273858560/pl/DVL-Q5x2xQf9liUa.m3u8?tag=2'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1010196688273858560/vid/240x240/7k-yxw9D10mLtp3X.mp4?tag=2'}]}, 'additional_media_info': {'title': ""Egypt's record-breaking freedivers"", 'description': '', 'embeddable': True, 'monetizable': False, 'source_user': {'id': 801001852171157504, 'id_str': '801001852171157504', 'name': 'BBC 100 Women', 'screen_name': 'BBC100women', 'location': '', 'description': ""BBC's #100Women shares inspirational, difficult and surprising stories from women all over the world."", 'url': 'https://t.co/60sGxZlpLB', 'entities': {'url': {'urls': [{'url': 'https://t.co/60sGxZlpLB', 'expanded_url': 'http://bbc.co.uk/100women', 'display_url': 'bbc.co.uk/100women', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8894, 'friends_count': 142, 'listed_count': 61, 'created_at': 'Tue Nov 22 09:58:18 +0000 2016', 'favourites_count': 127, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 820, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/969503117120335872/0C-ePlyF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/969503117120335872/0C-ePlyF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/801001852171157504/1527674586', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}}}]}",81,False,,1012305143864397825,1012305143864397825,,,,,,False,en,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,23,False,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😲 Raghda Ezzeldin can hold her breath under water for more than five minutes! https://t.co/x8hOifrjWI,False,1,"{'id': 19701628, 'id_str': '19701628', 'name': 'BBC', 'screen_name': 'BBC', 'location': 'TV. Radio. Online', 'description': 'Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.', 'url': 'http://t.co/9Yv7DJ1Pmu', 'entities': {'url': {'urls': [{'url': 'http://t.co/9Yv7DJ1Pmu', 'expanded_url': 'http://www.bbc.co.uk', 'display_url': 'bbc.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1405586, 'friends_count': 180, 'listed_count': 10009, 'created_at': 'Thu Jan 29 08:30:16 +0000 2009', 'favourites_count': 3567, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 25328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19701628/1529736836', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",0.0,0.0,1.0,0.0,BBC
,,Thu Jun 28 11:47:05 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [3, 11]}], 'urls': []}",,0,False,,1012301353979432960,1012301353979432960,,,,,,False,en,,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3818}",,276,False,"{'created_at': 'Thu Jun 28 09:09:49 +0000 2018', 'id': 1012261778946916353, 'id_str': '1012261778946916353', 'text': ""Prince William is expected to visit his great-grandmother's grave in Jerusalem.\n\nShe was Princess Alice of Greece,… https://t.co/wNQ8b07eLO"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wNQ8b07eLO', 'expanded_url': 'https://twitter.com/i/web/status/1012261778946916353', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 612473, 'id_str': '612473', 'name': 'BBC News (UK)', 'screen_name': 'BBCNews', 'location': 'London', 'description': 'News, features and analysis. For world news, follow @BBCWorld. Breaking news, follow @BBCBreaking. Latest sport news @BBCSport. Our Instagram: BBCNews', 'url': 'https://t.co/vBzl7LNCCQ', 'entities': {'url': {'urls': [{'url': 'https://t.co/vBzl7LNCCQ', 'expanded_url': 'http://www.bbc.co.uk/news', 'display_url': 'bbc.co.uk/news', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 9489508, 'friends_count': 99, 'listed_count': 39718, 'created_at': 'Mon Jan 08 08:05:57 +0000 2007', 'favourites_count': 36, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 356921, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/875702547016802304/9TC6qsAT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/875702547016802304/9TC6qsAT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/612473/1529425670', 'profile_link_color': '1F527B', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '5A5A5A', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 276, 'favorite_count': 943, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BBCNews: Prince William is expected to visit his great-grandmother's grave in Jerusalem.

She was Princess Alice of Greece, who helped…",False,2,"{'id': 19701628, 'id_str': '19701628', 'name': 'BBC', 'screen_name': 'BBC', 'location': 'TV. Radio. Online', 'description': 'Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.', 'url': 'http://t.co/9Yv7DJ1Pmu', 'entities': {'url': {'urls': [{'url': 'http://t.co/9Yv7DJ1Pmu', 'expanded_url': 'http://www.bbc.co.uk', 'display_url': 'bbc.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1405586, 'friends_count': 180, 'listed_count': 10009, 'created_at': 'Thu Jan 29 08:30:16 +0000 2009', 'favourites_count': 3567, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 25328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19701628/1529736836', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",0.0,0.115,0.885,-0.3818,BBC
,,Thu Jun 28 11:16:03 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/351IQDFz3F', 'expanded_url': 'https://twitter.com/i/web/status/1012293546534146048', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",,64,False,,1012293546534146048,1012293546534146048,,,,,,False,en,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,23,False,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🦔 A hedgehog which it is thought could be the world's fattest has been placed on a strict diet and exercise regime.… https://t.co/351IQDFz3F,True,3,"{'id': 19701628, 'id_str': '19701628', 'name': 'BBC', 'screen_name': 'BBC', 'location': 'TV. Radio. Online', 'description': 'Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.', 'url': 'http://t.co/9Yv7DJ1Pmu', 'entities': {'url': {'urls': [{'url': 'http://t.co/9Yv7DJ1Pmu', 'expanded_url': 'http://www.bbc.co.uk', 'display_url': 'bbc.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1405586, 'friends_count': 180, 'listed_count': 10009, 'created_at': 'Thu Jan 29 08:30:16 +0000 2009', 'favourites_count': 3567, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 25328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19701628/1529736836', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",0.0,0.0,1.0,0.0,BBC
,,Thu Jun 28 10:12:00 +0000 2018,"{'hashtags': [{'text': 'PlasticsAction', 'indices': [65, 80]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1012001639807574016, 'id_str': '1012001639807574016', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1012001639807574016/img/RQqdnXdcQVpVNXyy.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1012001639807574016/img/RQqdnXdcQVpVNXyy.jpg', 'url': 'https://t.co/4wNNoNfvPt', 'display_url': 'pic.twitter.com/4wNNoNfvPt', 'expanded_url': 'https://twitter.com/BBC/status/1012277427287068672/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}","{'media': [{'id': 1012001639807574016, 'id_str': '1012001639807574016', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1012001639807574016/img/RQqdnXdcQVpVNXyy.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1012001639807574016/img/RQqdnXdcQVpVNXyy.jpg', 'url': 'https://t.co/4wNNoNfvPt', 'display_url': 'pic.twitter.com/4wNNoNfvPt', 'expanded_url': 'https://twitter.com/BBC/status/1012277427287068672/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 125200, 'variants': [{'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1012001639807574016/vid/720x720/HIjru4-P9BWM26mU.mp4?tag=3'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1012001639807574016/pl/r_TjxFR2Sa0iTaxS.m3u8?tag=3'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1012001639807574016/vid/480x480/BXQCgiy71mIt1Jkc.mp4?tag=3'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1012001639807574016/vid/240x240/yvPlyAxMlAfUCtgI.mp4?tag=3'}]}, 'additional_media_info': {'title': 'The Wonder of Plastic', 'description': 'Visit bbc.co.uk/plasticswatch to learn more\n#PlasticsAction', 'call_to_actions': {'visit_site': {'url': 'http://www.bbc.co.uk/programmes/articles/11CnCQR0GJfkDgJs57sR5Ps/plastics-watch'}}, 'embeddable': True, 'monetizable': False}}]}",30,False,,1012277427287068672,1012277427287068672,,,,,,False,en,,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.1531}",False,8,False,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Plastic. It’s durable, dependable and virtually indestructible.

#PlasticsAction https://t.co/4wNNoNfvPt",False,4,"{'id': 19701628, 'id_str': '19701628', 'name': 'BBC', 'screen_name': 'BBC', 'location': 'TV. Radio. Online', 'description': 'Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.', 'url': 'http://t.co/9Yv7DJ1Pmu', 'entities': {'url': {'urls': [{'url': 'http://t.co/9Yv7DJ1Pmu', 'expanded_url': 'http://www.bbc.co.uk', 'display_url': 'bbc.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1405586, 'friends_count': 180, 'listed_count': 10009, 'created_at': 'Thu Jan 29 08:30:16 +0000 2009', 'favourites_count': 3567, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 25328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19701628/1529736836', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",0.167,0.0,0.833,0.1531,BBC
,,Thu Jun 28 08:01:07 +0000 2018,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1009040155771068416, 'id_str': '1009040155771068416', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DgDbrZnXUAA1YVi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DgDbrZnXUAA1YVi.jpg', 'url': 'https://t.co/0rRvrVm6Sz', 'display_url': 'pic.twitter.com/0rRvrVm6Sz', 'expanded_url': 'https://twitter.com/bbcideas/status/1010443593440546816/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1010443593440546816, 'source_status_id_str': '1010443593440546816', 'source_user_id': 877869822683623424, 'source_user_id_str': '877869822683623424'}]}","{'media': [{'id': 1009040155771068416, 'id_str': '1009040155771068416', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DgDbrZnXUAA1YVi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DgDbrZnXUAA1YVi.jpg', 'url': 'https://t.co/0rRvrVm6Sz', 'display_url': 'pic.twitter.com/0rRvrVm6Sz', 'expanded_url': 'https://twitter.com/bbcideas/status/1010443593440546816/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1010443593440546816, 'source_status_id_str': '1010443593440546816', 'source_user_id': 877869822683623424, 'source_user_id_str': '877869822683623424', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 155240, 'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1009040155771068416/vid/240x240/3OV_vuceehfhohVP.mp4?tag=2'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1009040155771068416/pl/RYWT5nqIuSkjf4gQ.m3u8?tag=2'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1009040155771068416/vid/720x720/hkgxF1L3fbwpJK0B.mp4?tag=2'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1009040155771068416/vid/480x480/SO1ShszKv40RjNIt.mp4?tag=2'}]}, 'additional_media_info': {'title': 'More at bbc.com/ideas', 'description': '', 'embeddable': True, 'monetizable': False, 'source_user': {'id': 877869822683623424, 'id_str': '877869822683623424', 'name': 'BBC Ideas💡', 'screen_name': 'bbcideas', 'location': '', 'description': 'Short films for curious minds.', 'url': 'https://t.co/o3EHM3GJpv', 'entities': {'url': {'urls': [{'url': 'https://t.co/o3EHM3GJpv', 'expanded_url': 'http://www.bbc.com/ideas', 'display_url': 'bbc.com/ideas', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5846, 'friends_count': 614, 'listed_count': 49, 'created_at': 'Thu Jun 22 12:44:10 +0000 2017', 'favourites_count': 1010, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 630, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1007283516021854210/V1OID1cp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1007283516021854210/V1OID1cp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/877869822683623424/1528988915', 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}}}]}",64,False,,1012244487689687040,1012244487689687040,,,,,,False,en,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,25,False,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Minimalism is not just about having few possessions. https://t.co/0rRvrVm6Sz,False,5,"{'id': 19701628, 'id_str': '19701628', 'name': 'BBC', 'screen_name': 'BBC', 'location': 'TV. Radio. Online', 'description': 'Our mission is to enrich your life and to inform, educate and entertain you, wherever you are.', 'url': 'http://t.co/9Yv7DJ1Pmu', 'entities': {'url': {'urls': [{'url': 'http://t.co/9Yv7DJ1Pmu', 'expanded_url': 'http://www.bbc.co.uk', 'display_url': 'bbc.co.uk', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1405586, 'friends_count': 180, 'listed_count': 10009, 'created_at': 'Thu Jan 29 08:30:16 +0000 2009', 'favourites_count': 3567, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 25328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/662708106/bbc_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19701628/1529736836', 'profile_link_color': '000000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}",0.0,0.0,1.0,0.0,BBC
